suite,lens,item_index,item_name,label_index,label,scored_form,token_id,layer,censored_rank,within_top25
lens-eval-typo,merged,79,typo-night,0,night, night,3729,24,2,True
lens-eval-typo,merged,79,typo-night,0,night, night,3729,25,6,True
lens-eval-typo,merged,79,typo-night,0,night, night,3729,26,6,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,0,26,False
lens-eval-typo,merged,80,typo-right,0,right, right,1290,1,26,False
lens-eval-typo,merged,80,typo-right,0,right, right,1290,2,16,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,3,2,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,4,1,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,5,1,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,6,1,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,7,1,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,8,1,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,9,1,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,10,1,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,11,1,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,12,2,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,13,5,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,14,3,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,15,14,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,16,26,False
lens-eval-typo,merged,80,typo-right,0,right, right,1290,17,24,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,18,10,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,19,10,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,20,26,False
lens-eval-typo,merged,80,typo-right,0,right, right,1290,21,9,True
lens-eval-typo,merged,80,typo-right,0,right, right,1290,22,26,False
lens-eval-typo,merged,80,typo-right,0,right, right,1290,23,26,False
lens-eval-typo,merged,80,typo-right,0,right, right,1290,24,26,False
lens-eval-typo,merged,80,typo-right,0,right, right,1290,25,26,False
lens-eval-typo,merged,80,typo-right,0,right, right,1290,26,26,False
lens-eval-typo,merged,81,typo-control,0,control, control,2524,0,26,False
lens-eval-typo,merged,81,typo-control,0,control, control,2524,1,26,False
lens-eval-typo,merged,81,typo-control,0,control, control,2524,2,12,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,3,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,4,3,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,5,6,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,6,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,7,2,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,8,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,9,2,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,10,2,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,11,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,12,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,13,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,14,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,15,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,16,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,17,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,18,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,19,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,20,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,21,1,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,22,3,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,23,3,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,24,26,False
lens-eval-typo,merged,81,typo-control,0,control, control,2524,25,6,True
lens-eval-typo,merged,81,typo-control,0,control, control,2524,26,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,0,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,1,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,2,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,3,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,4,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,5,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,6,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,7,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,8,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,9,9,True
lens-eval-typo,merged,82,typo-would,0,would, would,1035,10,19,True
lens-eval-typo,merged,82,typo-would,0,would, would,1035,11,17,True
lens-eval-typo,merged,82,typo-would,0,would, would,1035,12,23,True
lens-eval-typo,merged,82,typo-would,0,would, would,1035,13,12,True
lens-eval-typo,merged,82,typo-would,0,would, would,1035,14,4,True
lens-eval-typo,merged,82,typo-would,0,would, would,1035,15,21,True
lens-eval-typo,merged,82,typo-would,0,would, would,1035,16,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,17,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,18,8,True
lens-eval-typo,merged,82,typo-would,0,would, would,1035,19,4,True
lens-eval-typo,merged,82,typo-would,0,would, would,1035,20,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,21,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,22,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,23,23,True
lens-eval-typo,merged,82,typo-would,0,would, would,1035,24,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,25,26,False
lens-eval-typo,merged,82,typo-would,0,would, would,1035,26,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,0,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,1,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,2,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,3,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,4,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,5,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,6,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,7,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,8,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,9,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,10,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,11,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,12,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,13,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,14,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,15,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,16,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,17,25,True
lens-eval-typo,merged,83,typo-world,0,world, world,1879,18,12,True
lens-eval-typo,merged,83,typo-world,0,world, world,1879,19,9,True
lens-eval-typo,merged,83,typo-world,0,world, world,1879,20,16,True
lens-eval-typo,merged,83,typo-world,0,world, world,1879,21,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,22,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,23,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,24,26,False
lens-eval-typo,merged,83,typo-world,0,world, world,1879,25,3,True
lens-eval-typo,merged,83,typo-world,0,world, world,1879,26,21,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,0,26,False
lens-eval-typo,merged,84,typo-water,0,water, water,3015,1,26,False
lens-eval-typo,merged,84,typo-water,0,water, water,3015,2,26,False
lens-eval-typo,merged,84,typo-water,0,water, water,3015,3,13,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,4,13,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,5,26,False
lens-eval-typo,merged,84,typo-water,0,water, water,3015,6,26,False
lens-eval-typo,merged,84,typo-water,0,water, water,3015,7,18,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,8,7,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,9,4,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,10,3,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,11,3,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,12,3,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,13,3,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,14,4,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,15,17,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,16,18,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,17,9,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,18,16,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,19,15,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,20,9,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,21,10,True
lens-eval-typo,merged,84,typo-water,0,water, water,3015,22,26,False
lens-eval-typo,merged,84,typo-water,0,water, water,3015,23,26,False
lens-eval-typo,merged,84,typo-water,0,water, water,3015,24,26,False
lens-eval-typo,merged,84,typo-water,0,water, water,3015,25,26,False
lens-eval-typo,merged,84,typo-water,0,water, water,3015,26,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,0,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,1,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,2,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,3,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,4,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,5,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,6,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,7,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,8,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,9,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,10,24,True
lens-eval-typo,merged,85,typo-market,0,market, market,3081,11,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,12,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,13,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,14,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,15,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,16,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,17,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,18,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,19,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,20,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,21,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,22,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,23,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,24,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,25,26,False
lens-eval-typo,merged,85,typo-market,0,market, market,3081,26,26,False
lens-eval-typo,merged,86,typo-person,0,person, person,1697,0,26,False
lens-eval-typo,merged,86,typo-person,0,person, person,1697,1,26,False
lens-eval-typo,merged,86,typo-person,0,person, person,1697,2,26,False
lens-eval-typo,merged,86,typo-person,0,person, person,1697,3,26,False
lens-eval-typo,merged,86,typo-person,0,person, person,1697,4,14,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,5,1,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,6,1,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,7,1,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,8,1,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,9,1,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,10,1,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,11,1,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,12,1,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,13,1,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,14,2,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,15,5,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,16,8,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,17,10,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,18,15,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,19,14,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,20,7,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,21,25,True
lens-eval-typo,merged,86,typo-person,0,person, person,1697,22,26,False
lens-eval-typo,merged,86,typo-person,0,person, person,1697,23,26,False
lens-eval-typo,merged,86,typo-person,0,person, person,1697,24,26,False
lens-eval-typo,merged,86,typo-person,0,person, person,1697,25,26,False
lens-eval-typo,merged,86,typo-person,0,person, person,1697,26,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,0,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,1,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,2,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,3,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,4,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,5,15,True
lens-eval-typo,merged,87,typo-number,0,number, number,1372,6,9,True
lens-eval-typo,merged,87,typo-number,0,number, number,1372,7,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,8,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,9,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,10,23,True
lens-eval-typo,merged,87,typo-number,0,number, number,1372,11,19,True
lens-eval-typo,merged,87,typo-number,0,number, number,1372,12,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,13,24,True
lens-eval-typo,merged,87,typo-number,0,number, number,1372,14,18,True
lens-eval-typo,merged,87,typo-number,0,number, number,1372,15,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,16,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,17,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,18,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,19,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,20,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,21,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,22,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,23,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,24,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,25,26,False
lens-eval-typo,merged,87,typo-number,0,number, number,1372,26,26,False
lens-eval-typo,merged,88,typo-within,0,within, within,2878,0,26,False
lens-eval-typo,merged,88,typo-within,0,within, within,2878,1,26,False
lens-eval-typo,merged,88,typo-within,0,within, within,2878,2,3,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,3,1,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,4,1,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,5,1,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,6,1,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,7,1,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,8,1,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,9,1,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,10,1,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,11,1,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,12,1,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,13,1,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,14,8,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,15,26,False
lens-eval-typo,merged,88,typo-within,0,within, within,2878,16,26,False
lens-eval-typo,merged,88,typo-within,0,within, within,2878,17,7,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,18,7,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,19,9,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,20,26,False
lens-eval-typo,merged,88,typo-within,0,within, within,2878,21,15,True
lens-eval-typo,merged,88,typo-within,0,within, within,2878,22,26,False
lens-eval-typo,merged,88,typo-within,0,within, within,2878,23,26,False
lens-eval-typo,merged,88,typo-within,0,within, within,2878,24,26,False
lens-eval-typo,merged,88,typo-within,0,within, within,2878,25,26,False
lens-eval-typo,merged,88,typo-within,0,within, within,2878,26,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,0,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,1,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,2,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,3,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,4,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,5,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,6,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,7,9,True
lens-eval-typo,merged,89,typo-second,0,second, second,2086,8,6,True
lens-eval-typo,merged,89,typo-second,0,second, second,2086,9,10,True
lens-eval-typo,merged,89,typo-second,0,second, second,2086,10,11,True
lens-eval-typo,merged,89,typo-second,0,second, second,2086,11,6,True
lens-eval-typo,merged,89,typo-second,0,second, second,2086,12,4,True
lens-eval-typo,merged,89,typo-second,0,second, second,2086,13,8,True
lens-eval-typo,merged,89,typo-second,0,second, second,2086,14,10,True
lens-eval-typo,merged,89,typo-second,0,second, second,2086,15,16,True
lens-eval-typo,merged,89,typo-second,0,second, second,2086,16,21,True
lens-eval-typo,merged,89,typo-second,0,second, second,2086,17,17,True
lens-eval-typo,merged,89,typo-second,0,second, second,2086,18,5,True
lens-eval-typo,merged,89,typo-second,0,second, second,2086,19,2,True
lens-eval-typo,merged,89,typo-second,0,second, second,2086,20,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,21,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,22,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,23,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,24,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,25,26,False
lens-eval-typo,merged,89,typo-second,0,second, second,2086,26,26,False
lens-eval-typo,merged,90,typo-source,0,source, source,2530,0,26,False
lens-eval-typo,merged,90,typo-source,0,source, source,2530,1,26,False
lens-eval-typo,merged,90,typo-source,0,source, source,2530,2,26,False
lens-eval-typo,merged,90,typo-source,0,source, source,2530,3,20,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,4,1,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,5,2,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,6,1,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,7,1,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,8,1,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,9,1,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,10,1,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,11,1,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,12,1,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,13,1,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,14,1,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,15,2,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,16,2,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,17,3,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,18,2,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,19,1,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,20,3,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,21,6,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,22,16,True
lens-eval-typo,merged,90,typo-source,0,source, source,2530,23,26,False
lens-eval-typo,merged,90,typo-source,0,source, source,2530,24,26,False
lens-eval-typo,merged,90,typo-source,0,source, source,2530,25,26,False
lens-eval-typo,merged,90,typo-source,0,source, source,2530,26,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,0,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,1,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,2,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,3,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,4,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,5,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,6,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,7,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,8,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,9,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,10,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,11,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,12,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,13,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,14,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,15,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,16,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,17,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,18,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,19,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,20,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,21,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,22,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,23,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,24,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,25,26,False
lens-eval-typo,merged,91,typo-action,0,action, action,1917,26,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,0,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,1,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,2,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,3,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,4,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,5,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,6,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,7,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,8,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,9,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,10,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,11,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,12,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,13,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,14,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,15,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,16,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,17,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,18,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,19,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,20,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,21,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,22,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,23,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,24,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,25,26,False
lens-eval-typo,merged,92,typo-since,0,since, since,2474,26,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,0,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,1,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,2,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,3,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,4,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,5,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,6,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,7,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,8,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,9,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,10,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,11,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,12,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,13,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,14,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,15,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,16,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,17,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,18,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,19,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,20,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,21,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,22,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,23,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,24,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,25,26,False
lens-eval-typo,merged,93,typo-first,0,first, first,1156,26,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,0,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,1,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,2,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,3,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,4,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,5,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,6,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,7,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,8,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,9,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,10,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,11,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,12,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,13,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,14,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,15,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,16,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,17,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,18,23,True
lens-eval-typo,merged,94,typo-those,0,those, those,1846,19,20,True
lens-eval-typo,merged,94,typo-those,0,those, those,1846,20,24,True
lens-eval-typo,merged,94,typo-those,0,those, those,1846,21,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,22,26,False
lens-eval-typo,merged,94,typo-those,0,those, those,1846,23,6,True
lens-eval-typo,merged,94,typo-those,0,those, those,1846,24,13,True
lens-eval-typo,merged,94,typo-those,0,those, those,1846,25,9,True
lens-eval-typo,merged,94,typo-those,0,those, those,1846,26,7,True
lens-eval-typo,merged,95,typo-short,0,short, short,2805,0,26,False
lens-eval-typo,merged,95,typo-short,0,short, short,2805,1,26,False
